id,name,category,brand,img-url,price,desc,net-weight,can-weight,count
466f7731-f155-4fa6-a9d4-99861f07a727,Sherbhead 1 x 1g Pre-Roll,PREROLLS,Terp Town Collective,https://res.cloudinary.com/get-greenline/image/upload/v1685036723/ikszrw4fdpqyxaj8rzyf.jpg,11.5,"The true 'heads' in Colorado were the first to discover the beast that is Sherbhead, and that legend has been spreading across North America ever since. It showcases the best of both parents, bringing the spicey mixed fruit from the Sunset Sherbert alongside the citrus and gas from Loompa's famous Headband Cut. The smoothness of the smoke catches you off guard as the extreme potency takes you on a rollercoaster. This high terp beauty is sure to wow the headiest of palates. Always whole buds, stash in stash out.",1,1,4
4260dcc3-2b5d-456d-98f2-8935610a7e63,Sputnik 1 x 0.4g Pre-Rolls,PREROLLS,SPACE RACE CANNABIS,,4.65,"GREAT PRICE - GREAT QUALITY. Sputnik is a rotating single strain Sativa PRJ that is designed to increase a retailer's basket size. Using a handpicked selection of Canada's top craft producers Space Race Cannabis is able to continually improve its products. Sputniks are hand twisted with best in-class, even burning papers that create an optimum consumer experience at a fantastic price.",0.4,0.4,24
3173e256-e5ae-4f5f-a385-a3df206ccc9d,Stargirl 1 x 1.0 g Pre-Roll,PREROLLS,SPACE RACE CANNABIS,,8.5,"GREAT PRICE - GREAT QUALITY - GREAT THC. The Stargirl is for all the female astronauts and star-gazers out there. With it's pink filter, pink packaging and female-focused indica strains, this product is sure to delight! The Stargirl is a rotating single strain Indica PRJ that is designed to increase a retailer's basket size. Using a handpicked selection of Canada's top craft producers Space Race Cannabis is able to continually improve its products. Stargirl PRJs are hand twisted with best in-class, even burning papers that create an optimum consumer experience at a fantastic price.",1,1,26
8557aa44-8839-4293-84ca-35d137b85d57,Stinky Sticks 1 x 0.5 g Pre-Roll,PREROLLS,Truro,,4.8,"Stinky Stick Pre-Rolls are made from our unique blend of Truro Cannabis's premium, indoor grown, hang-dried, slow-cured whole flower (no trim or leaf) that will provide a pleasant combination of sweet, earth and mint flovors.  Stinky sticks were designed to create a convenient, affordable product that delivers the quality, consistent burn and experience of our high THC products.  Truro Pre-Rolls are hand-weighed and hand-packaged in 100% recyclable tubes.",0.5,0.5,20
0ab0f294-29e2-4cb3-889b-5fc4b4824737,The Drifter 3 x 0.5g Pre-Rolls,PREROLLS,Freedom Cannabis,,9.95,"Freedom Cannabis' The Drifter is the perfect solution for that day of adventure. This three pack of conical pre-rolls falls under our Luminate product line featuring our premium Sativa flower. Each of our pre-rolls is hand made ensuring a consistent, smooth smoke.  The Drifter - Live Free!",1.5,1.5,22
57b4f1ad-ff89-4afe-a82c-ff7abdd34daa,The Nomad 3 x 0.5g Pre-Rolls,PREROLLS,Freedom Cannabis,,9.95,The Nomad Pre-Rolls,1.5,1.5,24
8ff9f23d-34e3-4f83-a022-2123f6d10125,The Undercaker 1 x 1.0 g Pre-Roll,PREROLLS,Terp Town Collective,https://res.cloudinary.com/get-greenline/image/upload/v1696962949/oyhwh6mu1dlhokhj2gtg.jpg,11.5,"Beware of The Undercaker - Smashing the Savage Hulk together with a Strawberry Shortcake, creates an indica hybrid that will take you on a wild ride. Expect a dank aroma of sweet fruit, christmas cake to clash with spicey notes of citrus and pine.",1,1,12
fba9bbe0-13f4-42de-a805-3a2217436228,Thicc Mintz 1 x 1.0 g Pre-Roll,PREROLLS,Terp Town Collective,https://res.cloudinary.com/get-greenline/image/upload/v1680787761/lsxca0syhh1voppxajze.jpg,11.8,"A Northern California favourite, Thicc Mintz is a super dank clash of Thin Mint Cookies and Cali Kush genetics . Upon opening the bag, your room will fill with the pungent aroma heavy with fuel, and undertones of mint and cream. Bursting with a flavour that complements the bold and distinct nose, this strain smacks like any true indica should. Always whole buds, stash in stash out.",1,1,4
0c9e580c-1e79-4c98-8e89-e5b13aad9d9f,Time Travellers 2 x 0.4g Pre-Rolls,PREROLLS,SPACE RACE CANNABIS,,9,"GREAT PRICE - GREAT QUALITY. Time Travellers have arrived to bring you cannabis of the future at the prices of old. Time Travellers are rotating single strain Indica PRJs that are designed to increase a retailer's basket size. Using a handpicked selection of Canada's top craft producers Space Race Cannabis is able to continually improve its products. Time Travellers are hand twisted, indiviudally weighed and used best in-class papers for an even and smooth burn.",0.8,0.8,28
e0a52248-a721-42d8-bc3c-8886691ca898,TKO Sativa Strain 2 x 1g Blunt,PREROLLS,TKO,,21,TKO by Freedom Cannabis brings the complementary SKU to are already existing TKO Indica Blunts.  This 2 x 1-gram Sativa blunts give you that one two punch that even the champ will enjoy.,2,2,12
49057b85-67a4-4d6c-a7af-337eec9fdcec,Tropic Thunder Dartz 10 x 0.40 g Pre-Rolls,PREROLLS,SHRED,https://res.cloudinary.com/get-greenline/image/upload/v1684354882/tfycfmuyvnqezfxfsc31.jpg,20.5,"SHRED is back with a new Pre-Roll innovation. Gone are the days of the cone (not literally, but like, for these Dartz...). Our Tropic Thunder Dartz take our fan-favourite aromatic blend, which is known for massive citrus and tropical aromas, and loads it into 10 x 0.40 g straight tube-style Pre-Rolls. These easy-burning Pre-Rolls come in a handy cardboard carrying case to help keep your affairs in order.",4,4,22
e037d2cd-57da-4e2a-bdf5-a1b202417a02,Tropic Thunder J's 14 x 0.5g Pre-rolls,PREROLLS,SHRED,https://res.cloudinary.com/get-greenline/image/upload/v1623782047/fd4vorhw0c1agkdgxp4o.jpg,42.75,This tropical citrus blend is a vacation for all the senses - except way cheaper than an actual vacation. A combination of strains with citrus and tropical aromas captured in 14 pre-rolls in a convenient jar.,7,7,1
68639912-b128-4a7f-a534-361e7071e001,Unicorn Shoes 1 x 0.5 g Pre-Roll,PREROLLS,Supernova Farms,,5.2,"Unicorn Shoes is a powerful high-quality strain which offers a wide terpene spectrum ranging from sweet berry sweeties, with a kushy undertone to sour, citric and lemony.  To maximize the genetic quality each batch is hang dried and hand trimmed to preserve trichomes followed by a 90-day cure. All of our joints are hand folded tips allowing for a quicker spark as well as a even burning joint. This product is pesticide free.",0.5,0.5,5
55effbde-15c3-4969-b451-3470cc77a6d9,Variety Station House 6-Pack 6 x 0.5g Pre-Rolls,PREROLLS,Station House,https://res.cloudinary.com/get-greenline/image/upload/v1657040022/gyjuvxupgfeibm0o3d81.jpg,28.5,"No long haul is complete without a Station House variety pack riding shotgun. This unique mixed 6 x 0.5 Pre-Roll multipack gives you 2 classic strains that everyone will love. Featuring a 3 pack of Blue Dream, and a 6 pack of Pink Kush! Always packed with a humidity device for extended freshness.",3,3,7
d1ef586a-9d71-4817-be04-81ab5ef51b78,Variety Valhalla Pack 3 x 0.5g Pre-Rolls,PREROLLS,Valhalla FLWR,https://res.cloudinary.com/get-greenline/image/upload/v1695154791/bl0tcyrjd2xitdeh4wi9.jpg,22.5,"Rainbow Lava is a one of a kind hybrid strain unique to Valhalla Flwr. Rainbow Lava was created by crossing Jungle Lava with Rainbow Kush. It is excellent for pain relief as well as helps elevates moods with a mild euphoric high. Rainbow Lava consistently produces dense buds with deep purple colors coated in trichomes. It carries a sweet, fruity scent with undertones of a woody, clove like aroma. This is a strain that will truly ignite all the senses. Rainbow Lava is a true craft product, we hang dry and hand trim to produce the highest quality flower. Cosmic Cherry is a Indica dominant hybrid strain made by crossing Cake Crasher and Wedding Cake. With it's high euphoric effects, it will leave you feeling hazy, yet creative. However, with continued use, it can leave you grabbing snacks and heading for the couch. So if that's your plan make some popcorn, it's chill time! It has a sweet, yet gassy flavor with a woody, herbal aroma. It's beautiful green buds are coated in trichomes with deep purple tones throughout. Truly a pleasure for the eyes and nose. Cosmic Cherry is a true craft product, we hang dry and hand trim to produce the highest quality flower.  This chunky hybrid holds a classic look with dense green buds, coated in trichomes. Pebble Punch will leave you feeling relaxed and creative. Its moderate euphoric effects are excellent for pain, stress relief and insomnia. Where this strain truly stands out is within its terpene profile for both smell and taste. It carries a pungent, tropical aroma reminiscent of the cereal and has a creamy, vanilla flavor with fruity undertones. Pebble Punch is a true craft product. We hang dry and hand trim to produce the highest quality flower.",1.5,1.5,6
9b7d549d-58ed-4038-aea9-c69c260d7f16,Voyager 1 x 0.4g Pre-Rolls,PREROLLS,SPACE RACE CANNABIS,,4.65,"Embark on an interstellar odyssey with Voyager. This Hybrid 1x0.4g Pre-Roll propels you on a cosmic adventure. Ignite the thrusters of your imagination and soar through a galaxy of flavors and effects. Let Voyager guide you through uncharted realms, where Sativa uplift and Indica relaxation intertwine, creating an experience that transcends earthly boundaries. Explore the cosmos, expand your mind, and embrace the wonders that await on this celestial voyage.",0.4,0.4,47
97ad2585-49c8-409c-a3a4-ee5ee397cc85,Wappa 10 x 0.4g Pre-rolls,PREROLLS,Redecan,https://res.cloudinary.com/get-greenline/image/upload/v1642692693/gdcwruywjascuxjbsskz.jpg,21,"Redees by Redecan are an unparalleled pre-roll experience that just got even more convenient. The Redecan King Pack offers your favourite Redecan strains, pre-rolled in our signature cigarette-style packaging, and sealed in packs to guarantee freshness. Thoughtfully designed for personal use at 0.4g, Redees by Redecan are rolled with all bud, no shake.",4,4,21
ca27f216-eb64-48f6-b2e4-fc57033fc05f,Warlock Redees 10x0.4g Pre-Rolls,PREROLLS,Redecan,https://res.cloudinary.com/get-greenline/image/upload/v1673369933/nw4ixy8rqw716ojgy4mq.jpg,21,"Redees by Redecan are a premium Pre-Roll experience. The original cannabis straight roll Pre-Roll, Redees are perfectly packed at 0.4g per Pre-Roll and come in a 10-pack that's Redee to be enjoyed. Redecan Warlock is a magical strain elevated by skunky undertones with fragrant fruity, sweet and sour nuances.",4,4,23
d181e240-fe83-4ace-b24f-18431d2a6043,Watermelon Gushers 1 x 0.5g Pre-Roll,PREROLLS,Castle Rock Farms,,6.5,These beautiful buds are round and dense with a strong sweet nose. The trichome production is very intense and whatever is not green or purple is most definitely a trichome. The flowers are grown in a small-batch craft system and are perfect for connoisseurs.,0.5,0.5,11
f2ac1c9a-d815-4de6-be22-f74cff61e0e1,Zombie Rasta 1 x 1g Pre-Roll,PREROLLS,Bud Lafleur,,11.7,"Zombie Rasta is an indica dominant strain with a high THC potency potential made by crossing the classic White Widow X Silver Haze X Black Domina strains. This genetic has sweet, spicy and earthy flavors with light touches of rich berries. The dominant terpenes are beta-myrcene, d-limonene and caryophyllene. Grown indoors in Pointe-Claire, Quebec, we hand harvest, hang dry, hand trim, slow cure and hand package. Our Pre-Rolls are prepared using our top quality flower (never trim), finely ground, compacted in 109mm wood pulp paper, natural brown cone, not bleached,  non GMO, using 100% Organic Arabica gum, 26mm tip and burn white to light gray with a slow to medium burn rate. KEY SELLING POINTS: 1.We use top-quality flower to prepare our Pre-Rolls (never trim) 2. Craft Cultivation; hand harvest, hang dry, hand trim, slow cure and hand packaged 3. Highest level of quality control; in addition to our stringent quality control points from cloning to packaging, we hand inspect every Pre-Roll before it is packaged.",1,1,7
68062960-0682-4c5f-a8a8-30570c50eb41,Berry Special Variety Pack 3 x 0.5g Resin Infused Pre-Rolls,PREROLLS INFUSED,DAB BODS,https://res.cloudinary.com/get-greenline/image/upload/v1686850990/b1gg8q35pdk7z4myneet.jpg,38.75,Dab Bods Berry Special Resin Infused Pre Roll Variety Pack - Deliciously juicy 3 pack of our most explosive hybrid berry strains. Take yourself straight to the bakery with our Blueberry Resin Infused Pre-Roll (strain - Blueberry Muffin). Looking to try one of the newest and a staff favorite watermelon/strawberry combination? Enjoy a pull on our super flavourful Melonberry IPR.(strain - Watermelon Zum Zum). Want to focus on that Strawberry? Take a session off of our sweet yet fresh Strawberry Freeze IPR. - (strain - Strawberry Cough). All of these amazing strains in a convenient three pack of 0.5 gram resin infused pre rolls.,1.5,6,12
6ff56297-6d3d-4e02-ae18-8c6c8a746c46,Blueberry 3 x 0.5g Resin Infused Pre-Rolls,PREROLLS INFUSED,DAB BODS,https://res.cloudinary.com/get-greenline/image/upload/v1664456414/r55x5jojtozzcigk5j70.jpg,38.75,"DAB Bods resin infused joints are custom designed for people who truly love cannabis and only want the most out of their experience. Starting with Alberta's locally grown craft bud and delicately infusing it with our top selling resin to provide a smooth smoke with the power kick of a concentrate. The resin infused pre rolls maintain all of the terpenes from the live plant and combines them with cured hand crafted flower in a convenient 0.5 gram format for individual consumption. These pre rolls feature the popular and potent strain 'Blueberry' - an Indica dominant hybrid strain that has been known to provide relaxing and very euphoric effects. This 3 pack of pre rolls showcases very bright, fresh explosive flavours of blueberry with subtle undertones of vanilla, spice and musk. Because of its lineage, the start low and go slow rule is a must with this flower making it perfect for small shareable quantities. Providing you a perfect combination of concentrate and pre roll, Dab Bods infused pre rolls are a must have.",1.5,6,8
746f5b66-2b94-4a65-8456-e3b42ef97c1f,Blueberry Blaster Heavies 3 x 0.5g Infused Pre-Rolls,PREROLLS INFUSED,SHRED X,https://res.cloudinary.com/get-greenline/image/upload/v1693241857/ray2v3joehdqficuahcy.jpg,23.25,"Get ready to get blasted, blueberry style, with our new SHRED-X Heavies. These Blueberry Blaster infused pre-rolls deliver an aromatic and smooth blueberry and kush burn experience, and with the added distillate and pure THCa crystals, they are definitely NOT for lightweights. Boasting an ultra-heavy +40% THC, in a single doob tube, this trio of 0.5g infused pre-rolls are ideal for sharing or getting heavy all by yourself.",1.5,6,12
beea6b89-70fe-4df0-905b-5349ab34c2c5,Bubba Fruit 3 x 0.5g Infused Pre Rolls,PREROLLS INFUSED,BOXHOT,https://res.cloudinary.com/get-greenline/image/upload/v1693241866/kexdx2aqev1rbmf99uoi.jpg,24.75,"Taste a nostalgic burst of fruity flavour with BOXHOT Bubba Fruit Dusties. With fresh, tropical flavours and a hint of pineapple that's gonna moooove ya, this stack of shit-kickers are infused with some dy-no-mite distillate and a tasty botanical terp blend. To top 'er off, we've coated these lil' rascals in kief to pack a potent punch that leaves other half-grammers in the dust.",1.5,6,10
253fd84a-d60e-45a3-88be-ff32497f2059,Citrus Variety Pack 3 x 0.5g Resin Infused Pre-Rolls,PREROLLS INFUSED,DAB BODS,https://res.cloudinary.com/get-greenline/image/upload/v1677258837/gadcuq71w008n7iodaup.jpg,38,"Dab Bods Citrus Special Resin Infused Pre Roll Variety Pack - Pucker up and enjoy the bold citrus flavours and aromas in a dynamic citrus trio. Dab Bods had compiled three of our most terpene rich strains into a 3 pack of 0.5 gram resin infused pre roll variety pack. Included is our top selling OG Lime Killer, our Tangerine Kush and last but not least our zesty Limoncello! All hand packed, hand rolled and ready for you to pick your favorite hybrid strain.",1.5,6,2
a0fede6f-0ac8-4eca-9efb-0a89f591bb03,Diamond District Sativa 3 x 0.5g Infused Pre-Rolls,PREROLLS INFUSED,Weed Me,https://res.cloudinary.com/get-greenline/image/upload/v1664456492/txaoq69e298vdu3odgmo.jpg,26.25,"Presenting Weed Me's Diamond District! Each pack contains three 0.5g pre-rolls, which are composed of a premium sativa flower infused with THCa Diamonds.",1.5,6,6
9fb6c712-aeca-452a-8745-ee7ae8bf5b6b,Ghost Train Haze 1 x 0.5g Infused Pre-Roll,PREROLLS INFUSED,Station House,,11.25,"Classic Station House pre-rolls made from whole flower Ghost Train Haze -- is now available in an Infused 'Express' train. A strong sativa with aromas of citrus and florals, the Infused Express Tickets is made with a proprietary blend of THCa Isolate. Precisely weighed and machine-rolled for an ideal, even burn.",0.5,2,13
7fad6626-d652-4de2-981f-510795709306,Gnarberry Heavies 3 x 0.5g Infused Pre-Rolls,PREROLLS INFUSED,SHRED X,https://res.cloudinary.com/get-greenline/image/upload/v1684354882/xgsalldbwozgmgriwrgg.jpg,23.25,"Gnarberry just got gnarlier. SHRED heavies come in a doob tube full of 3 x 0.5g pre-rolls, infused with distillate for just a bit more oomph. The fine aromatic pre-milled SHRED you know - Gnarberry, berry and fruity - now at 35-40% THC thanks to science.",1.5,6,11
6c7d017e-1ed3-41d6-8845-bfd976cea23c,Grape Ape 1 x 1g Resin Infused Pre-Roll,PREROLLS INFUSED,DAB BODS,,16.65,"Multipacks are great for sharing, but what if you want one just for yourself? We heard and we acted. Introducing the Resin Infused 1x1g pre-roll. Not to big and not to small, perfect for personal consumption. Featuring the already in-demand strain Grape Ape, these single packs are great for your wallet and even better for a solo chill night.",1,4,5
5b5ccddb-2044-4e4a-872e-babbc068a437,Grape Ape 3 x 0.5g Resin Infused Pre-Rolls,PREROLLS INFUSED,DAB BODS,https://res.cloudinary.com/get-greenline/image/upload/v1637591548/g3bkp1ipwlqe9por6kx9.jpg,35.75,"DAB Bods resin-infused pre-rolls are custom designed for people who truly love cannabis and only want the most out of their experience. Starting with locally grown craft bud and delicately infusing it with our top-selling resin to provide a smooth smoke with the power kick of a concentrate. The resin-infused pre-rolls maintain all of the terpenes from the live plant and combines them with cured, hand-crafted flower in a convenient 0.5g format for individual consumption. These pre-rolls feature the popular strain 'Grape Ape' - an indica-dominant hybrid strain that has been known for its strong genetics - Afghani and Medocino Purps. Robust flavours of ripe grapes and sweet berry citrus flavour profiles explode out of these three-pack pre-rolls. Providing you a perfect combination of concentrate and pre-roll, Dab Bods infused pre-rolls are a must have to share with friends.",1.5,6,11
5ade9730-f1b7-4621-a9c9-63873a9d4cba,Green Monkey 1 x 2g Blunt,PREROLLS INFUSED,DAB BODS,,38,"Dab Bods Green Monkey Moon Rocket Blunts are derived from the powerful combination of top flower, resin and kief packing 2 grams of impressively high THC levels. Convenient to consume and revealing the fully balanced strain 'GGC also known as Gods Green Crack' you will enter into another planet of happy and euphoric, energetic brain and body numbing spaces. It features flavours that bring out hints of wood, herbs and fruit with spicy, earthy aftertones. Indicative of its combined lineage God Bud and Green Crack, this has been know to be one of the most powerful and highly sought after phenos. Similar to the popular 'moonrocks' which are well known to the illicit market, this provides an easy to consume option with an extra special wrap. 1 x 2 gram blunt per pack.",2,8,8
7b60c776-2496-4cc6-b24e-df5ec24c9c73,Guava Lime Go Time Heavies 3 x 0.5g Infused Pre-Rolls,PREROLLS INFUSED,SHRED X,https://res.cloudinary.com/get-greenline/image/upload/v1700060676/rxhjyqxs6nk0gjymc7vr.jpg,23.75,"Another heavyweight enters the SHRED X Heavies lineup! Prepare for an electrifying experience, and the bright & invigorating flavours of Guava Lime Go-Time. Each Diamond, Disty & terp-infused pre-roll has an exhilarating aroma profile, but that's not all... these Heavies contain THCV! The 3:1 ratio brings the headline number up to 30% THC and 10% THCV per joint. 3 x 0.5g infused pre-rolls in one handy tube. It goes without saying our SHRED X Heavies are not for lightweights!",1.5,6,11
0c4124d1-de7f-4ccb-bb50-1f3617a82f6f,Hawaiian 3 x 0.5g Shatter Infused Pre-Rolls,PREROLLS INFUSED,DAB BODS,,32,"Dab Bods Hawaiian Shatter Infused Pre Rolls are a new twist on Canada's favorite form of concentrate mixed with the most convenient form of flower. Featuring a 3 pack of 0.5 gram pre rolls combined with delicate fragments of shatter, these easy to consume joints are sure to impress. Offering full spectrum shatter already famous for being popular and potent, this sativa dominant strain is recognized for its smooth experience and happy, peaceful effects - reminiscent of a tropical party of flavours while you are relaxing on the beach. The parental genetics are a perfect combination of Pineapple Express and Amnesia Haze. Using Butane Hydrocarbon extraction techniques and some of our most popular grown flower, we bring to you a synergistic pack with some killer entourage effects seen only in full spectrum products.",1.5,6,12
fcb95fcd-29a4-4326-9ad9-41a005de3d82,Mango Kiwi Haze CBC 3x0.5g Infused Pre-Rolls,PREROLLS INFUSED,Spinach Feelz,https://res.cloudinary.com/get-greenline/image/upload/v1680787824/lxrcqnmipvhpkraxycou.jpg,24,"Grab your bag, your friends and get going! A new day's adventure awaits with the Spinach Feelz Mango Kiwi Haze (Day Trip) THC:CBC infused pre-roll. With high-quality and high potency cold-filtered extract, this infused pre-roll will kickstart any day trip at 32%+ THC. From sun-up to sun-down, feel at ease and in tune with all the scents, sights, and sounds this glorious world has to offer. Dialed-up with fruity, citrusy terpenes, enjoy refreshing kiwi and juicy mango flavour notes. THC+CBC may provide for a 'clear and uplifting high'; and with a one-of-a-kind flavour experience we're creating the best adventures with friends. Feelz. The Way You Want.",1.5,6,2
45aed13f-dbad-4a93-a51f-b00400c0624f,Melon Haze 3 x 0.5g Live Resin + Diamond Infused Pre-Rolls,PREROLLS INFUSED,Zest Cannabis,https://res.cloudinary.com/get-greenline/image/upload/v1680787772/jmefsjrjgmcykh3rafyc.jpg,26.75,"Zest Cannabis Pre-Rolls are a combustion of flavour & potency, made from AAA+ grade flower, and high quality BHO/Isolate extracts. Our Melon Haze Live Resin & Diamond Infused 3 x 0.5G's are crafted with thoughtfully milled flower, blended with extracts for a juicy combo of 40-45% THC and aromatics for a mind-bending experience.",1.5,6,7
8b267cf9-19b6-4d75-9d4d-365f0f190e4d,Melonberry 3 x 0.5g Resin Infused Pre-Rolls,PREROLLS INFUSED,DAB BODS,,34.25,"DAB Bods Melonberry Resin Infused Pre Rolls bring to you our all time favorite summer flavour of watermelon with light undertones of juicy strawberry. Starting with Alberta's locally grown craft bud and delicately infusing it with our top selling resin to provide a smooth smoke with the power kick of a concentrate. The resin infused pre rolls maintain all of the terpenes from the live plant and combines them with cured hand crafted flower in a convenient format for individual consumption. Introducing the very rare and potent strain Watermelon Zum Zum - a hybrid strain that has been known to provide creative and very euphoric effects. Want your mind to go on the adventures your body does? This 3 pack of pre rolls showcases very bright, fresh explosive flavours of watermelon with subtle undertones of fruit, citrus and berry. Because of its potentency powers, the start low and go slow rule is a must with this flower making it a perfect small and shareable quantity. Providing you a perfect combination of concentrate and pre roll, Dab Bods infused pre rolls are a must have this summer.",1.5,6,3
eba7a047-ff7d-414b-8e4d-e5f3f504acfc,Mother Pucker Heavies 3 x 0.5g Infused Pre-Rolls,PREROLLS INFUSED,SHRED X,https://res.cloudinary.com/get-greenline/image/upload/v1700060676/up6a5kzpp5woii3rt8se.jpg,25.25,"Mother Pucker Peach is joining the SHRED X Heavies lineup, and it does not do so quietly. These Diamonds, Disty & Terp infused pre-rolls have a LOUD mouth-watering peachy aroma profile (like, so much peach) thanks to a botanical terp injection, and an even LOUDER 40%+ THC headline. As a reminder to all our SHRED Heads, our SHRED X Heavies are Not For Lightweights! 3 x 0.5g infused pre-rolls in one doob tube for a convenient and ultra potent sesh. Pucker up peach fans, this ones a doozie!",1.5,6,11
d3a22fc2-dbed-4f63-9bc9-7258b4e85c79,OG Kush Express 1 x 0.5g Infused Pre-Roll,PREROLLS INFUSED,Station House,https://res.cloudinary.com/get-greenline/image/upload/v1686850989/g4aiyii3gfkfigj9gp2l.jpg,10.75,"Classic Station House pre-rolls made from whole flower OG Kush -- is now available in an Infused 'Express' train. OG Kush is a strong indica with a lineage drawn from Hindu Kush x Chemdog from Northern California, the Infused Express Tickets is made with a proprietary blend of THCa Isolate. Precisely weighed and machine-rolled for an ideal, even burn.",0.5,2,12
b448203b-ee2f-4762-91af-e02a0ac25381,Orange Hill 3 x 0.5g Shatter Infused Pre-Rolls,PREROLLS INFUSED,DAB BODS,https://res.cloudinary.com/get-greenline/image/upload/v1657039955/ttgtxccrcupnfin18j9k.jpg,30.25,"Dab Bods Orange Hill Shatter Infused Pre Rolls are a new twist on Canada's favorite form of concentrate mixed with the most convenient form of flower. Featuring a 3 pack of 0.5 gram pre rolls combined with delicate fragments of shatter, these easy to consume joints are sure to impress. Offering full spectrum shatter already famous for being popular and potent, this sativa dominant strain is recognized for its sweet, smooth, tangy citrus flavour and uplifting happy effects. The parental genetics are a perfect combination of Orange Kush and Juicy Fruit. Using Butane Hydrocarbon extraction techniques and some of our most popular grown flower, we bring to you a synergistic pack with some killer entourage effects seen only in full spectrum products.",1.5,6,3
d2f267c0-e7f1-4a39-a907-1d560393067b,Pacific OG Ultra Max 3 x 0.5g Infused Pre-Rolls,PREROLLS INFUSED,Tantalus Labs,,31,"Pacific OG ULTRA MAX is the ultimate diamond infused preroll. Expertly milled craft-cultivated Pacific OG and premium THC diamonds are combined for an even burn in each 0.5g preroll. These high terpene THC crystals elevate Pacific OG with dazzling potency and thick, flavourful clouds. At 44%+ THC, Pacific OG ULTRA MAX is the crown jewel of infused prerolls.",1.5,6,12
aabbab8a-0c2d-42ae-9869-b4ecd337627f,Peach OG 1 x 1g Infused Blunt,PREROLLS INFUSED,BOXHOT,https://res.cloudinary.com/get-greenline/image/upload/v1677258860/dpsk5izivx3u9wjs6dth.jpg,16.5,"BOXHOT PRESENTS: Peach OG Fatties, 1.0 g blunts infused with some of the purest cannabis distillate on the market, and the same strain-specific flavours you've come to expect from BOXHOT. Each of our Peach OG Fatties feature over 30% THC and 5% terpenes, boasting a candy-like flavour, with a fruity aroma, complimented by complex earthy undertones.",1,4,12
0bd7906a-abf5-4ae7-ae20-81e53144935f,Peach OG 3 x 0.5g Infused Pre-Rolls,PREROLLS INFUSED,BOXHOT,https://res.cloudinary.com/get-greenline/image/upload/v1693241866/yqefozo2km7asgsceoph.jpg,27.5,"BOXHOT PRESENTS: the Peach OG Stubbies 3-pack of juicy half-gram blunts. Pack a stack of these baby blunts, injection-infused with the same top-notch THC distillate and the classic Peach OG botanical terp blend from BOXHOT that you know and love. These beasts boast a glazed peach flavour with a fruity aroma, complemented by a complex profile of earthy undertones. Wrapped in all-natural, highly durable chamomile wraps, these lil' brothers of the fan fave Peach OG Fatties deliver that same consistent ass-kicking burn every time.",1.5,6,9
3f0ca358-a1db-4df0-9952-0c606be87583,Pineapple Chunk 3 x 0.5g Resin Infused Pre-Rolls,PREROLLS INFUSED,DAB BODS,,33.5,"DAB Bods resin infused joints are custom designed for people who truly love cannabis and only want the most out of their experience. Starting with Alberta's locally grown craft bud and delicately infusing it with our top selling resin to provide a smooth smoke with the power kick of a concentrate. The resin infused pre rolls maintain all of the terpenes from the live plant and combines them with cured hand crafted flower in a convenient 0.5 gram format for individual consumption. These pre rolls feature the popular strain 'Pineapple Chunk' - a hybrid strain that has been known to creep up on people with relaxing body effects and tingly head high. Robust flavours of cheese and earthy skunk explode out of these 3 pack pre rolls. Providing you a perfect combination of concentrate and pre roll, Dab Bods infused pre rolls are a must have to share with friends.",1.5,6,10
8d227c1d-4bc7-44b3-a8fc-66ab52830afc,Pineapple Upside Down Cake 3 x 0.5g Distillate and Terpene Infused Pre-Rolls,PREROLLS INFUSED,Baked,,24.75,Baked by Freedom Cannabis brings you a premium infused pre-rolls. These distillate and terpene infused pre-rolls taste just like a Pineapple Upside Down Cake.  Take a break from the daily grind for a little bit of heaven... Freedom's Pineapple Upside Down Cake pre-rolls.,1.5,6,12
ca4b2164-3899-49b2-a29d-9f3c041821de,Rainbow Burst 3 x 0.5g Infused Pre-Rolls,PREROLLS INFUSED,BOXHOT,,25.99,"Smoke the rainbow with BOXHOT Rainbow Burst Dusties. With a colourful explosion of tangy cherry, grape, and lime flavour that will blow you away, this stack of shit-kickers are infused with some dy-no-mite distillate and a tasty botanical terp blend. To top 'er off, we've coated these lil' rascals in kief to pack a potent punch that leaves other half-grammers in the dust.",1.5,6,7
99f5ea5b-7509-4aeb-9f8b-045522a281dd,Rainbow Heavies 3 x 0.5g Infused Pre-Rolls,PREROLLS INFUSED,SHRED X,https://res.cloudinary.com/get-greenline/image/upload/v1700060676/mmmht2q8inzwjkxu0clj.jpg,24.99,"You know the old saying: 'Something Gnar, something Blue, something... Peach?' Introducing SHRED X Rainbow Heavies! The best way to try out a few of our absurdly potent diamond, disty & terp-infused pre-rolls. 3 x 0.5g joints at the eye-popping 40%+ THC level. 1 x Blueberry Blaster. 1 x Mother Pucker Peach & 1 x Gnarberry. Each in their own colour-coded doob tube so you know what's what. Cancel your plans and sample the rainbow... but remember: our SHRED X Heavies are not for lightweights!",1.5,6,4
